year,ADM1_NAME,ADM2_NAME,Stability Zone,Area_Sleikh,Area_Under_Trees,Area_Total,Production,Yield_kg_ha,Area_Rainfed,Production_Rainfed,Yield_Rainfed_kg_ha,Total_Production
2015,Aleppo,Jebel Saman,1,1307,0,1307,7353,5626,1921,4803,2500,12156
2015,Aleppo,Jebel Saman,2,1607,0,1607,55328,34429,5875,11750,2000,67078
2015,Aleppo,Jebel Saman,3,897,0,897,8298,9251,5400,8100,1500,16398
2015,Aleppo,Jebel Saman,4,119,0,119,1899,15958,0,0,0,1899
2015,Aleppo,As-Safira,2,780,0,780,2000,2564,1000,3000,3000,5000
2015,Aleppo,As-Safira,3,861,0,861,3200,3717,0,0,0,3200
2015,Aleppo,As-Safira,4,0,0,0,0,0,0,0,0,0
2015,Aleppo,As-Safira,5,0,0,0,0,0,0,0,0,0
2015,Aleppo,Al-Atarib,1,1201,0,1201,6750,5620,400,1400,3500,8150
2015,Aleppo,Dayr Hafir,2,769,0,769,430,559,200,300,1500,730
2015,Aleppo,Dayr Hafir,3,1418,0,1418,14190,10007,400,520,1300,14710
2015,Aleppo,Dayr Hafir,4,953,0,953,12900,13536,0,0,0,12900
2015,Raqqa,Raqqa,3,308,0,308,1478,4799,279,472,1692,1950
2015,Raqqa,Raqqa,4,13774,0,13774,60606,4400,2765,4658,1685,65264
2015,Raqqa,Raqqa,5,17772,0,17772,71088,4000,1052,1774,1686,72862
2015,Raqqa,Tell Abiad,2,22700,0,22700,110000,4846,17565,29582,1684,139582
2015,Raqqa,Tell Abiad,3,6574,0,6574,31555,4800,1200,2022,1685,33577
2015,Raqqa,Tell Abiad,4,903,0,903,4334,4800,0,0,0,4334
2015,Raqqa,Tabqat,3,933,0,933,4478,4800,0,0,0,4478
2015,Raqqa,Tabqat,4,784,0,784,3451,4402,0,0,0,3451
2015,Raqqa,Tabqat,5,10501,0,10501,46030,4383,3,5,1667,46035
2015,Dayr Az-Zor,Dayr Az-Zor,4,1452,0,1452,3630,2500,0,0,0,3630
2015,Dayr Az-Zor,Dayr Az-Zor,5,17718,0,17718,44295,2500,0,0,0,44295
2015,Dayr Az-Zor,Al-Mayadin,5,8463,0,8463,21157.5,2500,0,0,0,21157.5
2015,Dayr Az-Zor,Abu Kamal,5,10865,0,10865,27162.5,2500,0,0,0,27162.5
2015,Hassakeh,Hassakeh,1,695,0,695,2428,3494,2028,2282,1125,4710
2015,Hassakeh,Hassakeh,2,9320,0,9320,27354,2935,21040,21776,1035,49130
2015,Hassakeh,Hassakeh,3,3893,0,3893,9842,2528,6279,4822,768,14664
2015,Hassakeh,Hassakeh,4,4107,0,4107,9656,2351,2236,1675,749,11331
2015,Hassakeh,Hassakeh,5,218,0,218,483,2216,0,0,0,483
2015,Hassakeh,Quamishli,1,7969,0,7969,27882,3499,38823,44608,1149,72490
2015,Hassakeh,Quamishli,2,1519,0,1519,4038,2658,4128,4306,1043,8344
2015,Hassakeh,Quamishli,3,538,0,538,1385,2574,587,454,773,1839
2015,Hassakeh,Al-Malika,1,7835,0,7835,27415,3499,37437,43389,1159,70804
2015,Hassakeh,Al-Malika,2,305,0,305,816,2675,1729,1819,1052,2635
2015,Hassakeh,Al-Malika,3,18,0,18,44,2444,98,77,786,121
2015,Hassakeh,Ras Al-Ain,1,11129,0,11129,38917,3497,6810,7729,1135,46646
2015,Hassakeh,Ras Al-Ain,2,28217,0,28217,74660,2646,17026,17623,1035,92283
2015,Hassakeh,Ras Al-Ain,3,455,0,455,1167,2565,3860,2964,768,4131
2015,Hassakeh,Ras Al-Ain,4,97,0,97,230,2371,555,0,0,230
2016,Homs,Tall Kalakh,1,632,0,632,0,0,997,1258,1262,1258
2016,Homs,Tall Kalakh,1,0,0,0,0,0,0,0,0,0
2016,Homs,Tall Kalakh,1,632,0,632,0,0,997,1258,1262,1258
2016,Homs,Tall Kalakh,1,632,0,632,0,0,997,1258,1262,1258
2016,Homs,Tall Kalakh,1,632,0,632,0,0,997,1258,1262,1258
2016,Homs,Tall Kalakh,1,632,0,632,0,0,997,1258,1262,1258
2016,Hama,Hama,2,12,0,12,54,4500,70,140,2000,194
2016,Hama,Hama,3,0,0,0,0,0,0,0,0,0
2016,Hama,Hama,4,94,0,94,273,2904,0,0,0,273
2016,Hama,Al-Ghab,1,1734,0,1734,4040,2330,0,0,0,4040
2016,Idleb,Idleb,1,0,0,0,0,0,0,0,0,0
2016,Idleb,Idleb,2,0,0,0,0,0,0,0,0,0
2016,Idleb,Idleb,3,0,0,0,0,0,0,0,0,0
2016,Idleb,Harim,1,0,0,0,0,0,0,0,0,0
2016,Idleb,Al-Jisr Ash-Shu,1,0,0,0,0,0,0,0,0,0
2016,Idleb,Al-Ma'ra,1,0,0,0,0,0,0,0,0,0
2016,Idleb,Al-Ma'ra,2,0,0,0,0,0,0,0,0,0
2016,Idleb,Al-Ma'ra,3,0,0,0,0,0,0,0,0,0
2016,Idleb,Ariha,1,0,0,0,0,0,0,0,0,0
2016,Tartous,Tartous,1,1894,0,1894,0,0,0,31,0,31
2016,Tartous,Banyas,1,0,0,0,0,0,0,0,0,0
2016,Tartous,Safita,1,62,0,62,0,0,0,0,0,0
2016,Tartous,Dreikisch,1,0,0,0,0,0,0,0,0,0
2016,Tartous,Sheikh Badr,1,0,0,0,0,0,0,0,0,0
2016,Lattakia,Al-Hafa,1,0,0,0,0,0,0,0,0,0
2016,Lattakia,Jablah,1,0,0,0,0,0,0,0,0,0
2016,Aleppo,A'zaz,1,1811,0,1811,0,0,14131,0,0,0
2016,Aleppo,A'zaz,2,298,0,298,0,0,3040,0,0,0
2016,Aleppo,Afrin,1,800,0,800,0,0,3903,0,0,0
2016,Aleppo,Jarablus,2,1630,0,1630,0,0,5000,0,0,0
2016,Aleppo,Al-Bab,1,0,0,0,0,0,0,0,0,0
2016,Aleppo,Al-Bab,2,2700,0,2700,0,0,10920,0,0,0
2016,Aleppo,Al-Bab,3,0,0,0,0,0,0,0,0,0
2016,Aleppo,Al-Bab,4,0,0,0,0,0,0,0,0,0
2016,Aleppo,Menbij,2,2055,0,2055,0,0,5432,0,0,0
2016,Aleppo,Menbij,3,2040,0,2040,0,0,0,0,0,0
2016,Aleppo,Menbij,4,16502,0,16502,0,0,0,0,0,0
2016,Aleppo,Menbij,5,4337,0,4334,0,0,0,0,0,0
2016,Aleppo,Ain Al-Arab,2,17918,0,17918,0,0,25400,0,0,0
2016,Aleppo,Ain Al-Arab,3,246,0,246,0,0,1600,0,0,0
2016,Aleppo,Jebel Saman,1,807,0,807,0,0,1556,0,0,0
2016,Aleppo,Jebel Saman,2,5940,0,5940,0,0,4759,0,0,0
2016,Aleppo,Jebel Saman,3,1015,0,1015,0,0,4452,0,0,0
2016,Aleppo,Jebel Saman,4,239,0,239,0,0,0,0,0,0
2016,Aleppo,As-Safira,2,1990,0,1990,0,0,298,0,0,0
2016,Aleppo,As-Safira,3,300,0,300,0,0,293,0,0,0
2016,Aleppo,As-Safira,4,10,0,10,0,0,0,0,0,0
2016,Aleppo,As-Safira,5,0,0,0,0,0,0,0,0,0
2016,Aleppo,Al-Atarib,1,1226,0,1226,0,0,680,0,0,0
2016,Aleppo,Dayr Hafir,2,700,0,700,0,0,300,0,0,0
2016,Aleppo,Dayr Hafir,3,200,0,200,0,0,0,0,0,0
2016,Aleppo,Dayr Hafir,4,0,0,0,0,0,0,0,0,0
2016,Raqqa,Raqqa,3,0,0,0,0,0,0,0,0,0
2016,Raqqa,Raqqa,4,0,0,0,0,0,0,0,0,0
2016,Raqqa,Raqqa,5,0,0,0,0,0,0,0,0,0
2016,Raqqa,Tell Abiad,2,0,0,0,0,0,0,0,0,0
2016,Raqqa,Tell Abiad,3,0,0,0,0,0,0,0,0,0
2016,Raqqa,Tell Abiad,4,0,0,0,0,0,0,0,0,0
2016,Raqqa,Tabqat,3,0,0,0,0,0,0,0,0,0
2016,Raqqa,Tabqat,4,0,0,0,0,0,0,0,0,0
2016,Raqqa,Tabqat,5,0,0,0,0,0,0,0,0,0
2016,Dayr Az-Zor,Dayr Az-Zor,4,0,0,0,0,0,0,0,0,0
2016,Dayr Az-Zor,Dayr Az-Zor,5,0,0,0,0,0,0,0,0,0
2016,Dayr Az-Zor,Al-Mayadin,5,0,0,0,0,0,0,0,0,0
2016,Dayr Az-Zor,Abu Kamal,5,0,0,0,0,0,0,0,0,0
2016,Hassakeh,Hassakeh,1,866,0,866,0,0,2675,0,0,0
2016,Hassakeh,Hassakeh,2,8397,0,8397,0,0,31257,0,0,0
2016,Hassakeh,Hassakeh,3,3734,0,3734,0,0,10295,0,0,0
2016,Hassakeh,Hassakeh,4,3456,0,3456,0,0,3233,0,0,0
2016,Hassakeh,Hassakeh,5,350,0,350,0,0,0,0,0,0
2016,Hassakeh,Quamishli,1,7867,0,7867,0,0,51729,0,0,0
2016,Hassakeh,Quamishli,2,1594,0,1594,0,0,8921,0,0,0
2016,Hassakeh,Quamishli,3,1146,0,1146,0,0,2754,0,0,0
2016,Hassakeh,Al-Malika,1,8132,0,8132,0,0,39817,0,0,0
2016,Hassakeh,Al-Malika,2,178,0,178,0,0,1534,0,0,0
2016,Hassakeh,Al-Malika,3,10,0,10,0,0,100,0,0,0
2016,Hassakeh,Ras Al-Ain,1,16064,0,16064,0,0,11404,0,0,0
2016,Hassakeh,Ras Al-Ain,2,25164,0,25164,0,0,27490,0,0,0
2016,Hassakeh,Ras Al-Ain,3,287,0,287,0,0,4167,0,0,0
2016,Hassakeh,Ras Al-Ain,4,100,0,100,0,0,0,0,0,0
2017,Homs,Tall Kalakh,1,582,0,582,1505.925,2587,1022,1309.4375,1281,2815.3625
2017,Homs,Tall Kalakh,1,582,0,582,1505.925,2587,1022,1309.4375,1281,2815.3625
2017,Homs,Tall Kalakh,1,582,0,582,1505.925,2587,1022,1309.4375,1281,2815.3625
2017,Homs,Tall Kalakh,1,582,0,582,1505.925,2587,1022,1309.4375,1281,2815.3625
2017,Homs,Tall Kalakh,1,582,0,582,1505.925,2587,1022,1309.4375,1281,2815.3625
2017,Homs,Tall Kalakh,1,582,0,582,1505.925,2587,1022,1309.4375,1281,2815.3625
2017,Hama,Hama,2,0,0,0,0,0,0,0,0,0
2017,Hama,Hama,3,5,0,5,0,0,0,0,0,0
2017,Hama,Hama,4,95,0,95,332.5,3500,0,0,0,332.5
2017,Hama,Al-Ghab,1,20285,0,20285,44120,2175,721,1207,1674,45327
2017,Idleb,Idleb,1,2835,0,2835,7401.828,2611,9460,12054.083,1274,19455.912
2017,Idleb,Idleb,2,473,0,473,887.283,1875,2347,2519.537,1073,3406.82
2017,Idleb,Idleb,3,496,0,496,831.649,1676,708,443.775,627,1275.425
2017,Idleb,Harim,1,192,0,192,501.288,2610,1120,1427.122,1274,1928.41
2017,Idleb,Al-Jisr Ash-Shu,1,555,0,555,1449.035,2610,4060,5173.317,1274,6622.352
2017,Idleb,Al-Ma'ra,1,794,0,794,2073.034,2610,1000,1000,1000,3073.034
2017,Idleb,Al-Ma'ra,2,397,0,397,744.717,1875,3118,5643.463,1810,6388.18
2017,Idleb,Al-Ma'ra,3,234,0,234,392.351,1676,680,426.225,627,818.575
2017,Idleb,Ariha,1,314,0,314,819.814,2610,683,870.29,1274,1690.104
2017,Idleb,Khan Sheikhun,1,0,0,0,0,0,4500,4500,1000,4500
2017,Idleb,Khan Sheikhun,2,0,0,0,0,0,2139,1508,705,1508
2017,Tartous,Tartous,1,2009,0,2009,6216,3094,14,15,1071,6231
2017,Tartous,Banyas,1,0,0,0,0,0,47,59,1255,59
2017,Tartous,Safita,1,71,0,71,112,1577,146,100,685,212
2017,Tartous,Dreikisch,1,0,0,0,0,0,0,0,0,0
2017,Tartous,Sheikh Badr,1,0,0,0,0,0,254,291,1146,291
2017,Lattakia,Al-Hafa,1,0,0,0,2052,0,0,0,0,2052
2017,Lattakia,Jablah,1,0,0,0,0,0,68,87,1279,87
2017,Aleppo,A'zaz,1,1811,0,1811,7244,4000,14131,7772.05,550,15016.05
2017,Aleppo,A'zaz,2,298,0,298,931.25,3125,3040,1398.4,460,2329.65
2017,Aleppo,Afrin,1,800,0,800,3200,4000,3903,5109.027,1309,8309.027
2017,Aleppo,Jarablus,2,1558,0,1558,4000,2567,4000,4600,1150,8600
2017,Aleppo,Al-Bab,1,0,0,0,0,0,0,0,0,0
2017,Aleppo,Al-Bab,2,1243,0,1243,2921.05,2350,821,1232.1,1500,4153.15
2017,Aleppo,Al-Bab,3,0,0,0,0,0,0,0,0,0
2017,Aleppo,Al-Bab,4,0,0,0,0,0,0,0,0,0
2017,Aleppo,Menbij,2,1364,0,1364,2728,2000,6700,6700,1000,9428
2017,Aleppo,Menbij,3,1361,0,1361,2721.2,2000,0,0,0,2721.2
2017,Aleppo,Menbij,4,27636,0,27636,55271,2000,0,0,0,55271
2017,Aleppo,Menbij,5,4155,0,4155,4155,1000,0,0,0,4155
2017,Aleppo,Ain Al-Arab,2,8897,0,8897,17795.8,2000,41332,41331.9,1000,59127.7
2017,Aleppo,Ain Al-Arab,3,1844,0,1844,3687,2000,4701,4700.5,1000,8387.5
2017,Aleppo,Jebel Saman,1,1418,0,1418,2836,2000,1631,1631,1000,4467
2017,Aleppo,Jebel Saman,2,9990,0,9990,21878.1,2190,5006,5581.69,1115,27459.79
2017,Aleppo,Jebel Saman,3,1687,0,1687,2530.5,1500,4612,2306.5,500,4837
2017,Aleppo,Jebel Saman,4,405,0,405,0,0,0,0,0,0
2017,Aleppo,As-Safira,2,611,0,611,1523.447,2493,1904,441.774,232,1965.221
2017,Aleppo,As-Safira,3,2908,0,2908,6906.5,2375,562,119.749,213,7026.249
2017,Aleppo,As-Safira,4,75,0,75,75.3,1004,15,0,0,75.3
2017,Aleppo,As-Safira,5,0,0,0,0,0,0,0,0,0
2017,Aleppo,Al-Atarib,1,426,0,426,1278,3000,680,1700,2500,2978
2017,Aleppo,Dayr Hafir,2,0,0,0,0,0,0,0,0,0
2017,Aleppo,Dayr Hafir,4,0,0,0,0,0,0,0,0,0
2017,Aleppo,Dayr Hafir,0,0,0,0,0,0,0,0,0,0
2017,Raqqa,Raqqa,3,0,0,0,0,0,0,0,0,0
2017,Raqqa,Raqqa,4,0,0,0,0,0,0,0,0,0
2017,Raqqa,Raqqa,5,0,0,0,0,0,0,0,0,0
2017,Raqqa,Tell Abiad,2,0,0,0,0,0,0,0,0,0
2017,Raqqa,Tell Abiad,3,0,0,0,0,0,0,0,0,0
2017,Raqqa,Tell Abiad,4,0,0,0,0,0,0,0,0,0
2017,Raqqa,Tabqat,3,0,0,0,0,0,0,0,0,0
2017,Raqqa,Tabqat,4,0,0,0,0,0,0,0,0,0
2017,Raqqa,Tabqat,5,0,0,0,0,0,0,0,0,0
2017,Dayr Az-Zor,Dayr Az-Zor,4,0,0,0,0,0,0,0,0,0
2017,Dayr Az-Zor,Dayr Az-Zor,5,0,0,0,0,0,0,0,0,0
2017,Dayr Az-Zor,Al-Mayadin,5,0,0,0,0,0,0,0,0,0
2017,Dayr Az-Zor,Abu Kamal,5,0,0,0,0,0,0,0,0,0
2017,Hassakeh,Hassakeh,1,710,0,710,1810.5,2550,2750,3437.5,1250,5248
2017,Hassakeh,Hassakeh,2,3210,0,3210,6672.21,2078.57,24750,22964.535,927.86,29636.745
2017,Hassakeh,Hassakeh,3,1480,0,1480,2849,1925,6000,3682.5,613.75,6531.5
2017,Hassakeh,Hassakeh,4,2450,0,2450,4655,1900,1900,0,0,4655
2017,Hassakeh,Hassakeh,5,1100,0,1100,1980,1800,0,0,0,1980
2017,Hassakeh,Quamishli,1,13100,0,13100,31199.877,2381.67,53000,67133.51,1266.67,98333.387
2017,Hassakeh,Quamishli,2,2850,0,2850,5956.5,2090,10900,10173.297,933.33,16129.797
2017,Hassakeh,Quamishli,3,1450,0,1450,2900,2000,1400,0,0,2900
2017,Hassakeh,Al-Malika,1,6450,0,6450,19672.5,3050,46500,72656.25,1562.5,92328.75
2017,Hassakeh,Al-Malika,2,150,0,150,352.5,2350,3500,4200,1200,4552.5
2017,Hassakeh,Al-Malika,3,50,0,50,110,2200,400,360,900,470
2017,Hassakeh,Ras Al-Ain,1,13500,0,13500,31050,2300,15800,21330,1350,52380
2017,Hassakeh,Ras Al-Ain,2,16900,0,16900,37180,2200,36100,10943.33,303.14,48123.33
2017,Hassakeh,Ras Al-Ain,3,250,0,250,341.668,1366.67,6500,0,0,341.668
2017,Hassakeh,Ras Al-Ain,4,100,0,100,195,1950,0,0,0,195
2019,Homs,Tall Kalakh,1,0,0,0,0,0,0,0,0,0
2019,Homs,Tall Kalakh,1,0,0,0,0,0,0,0,0,0
2019,Homs,Tall Kalakh,1,0,0,0,0,0,0,0,0,0
2019,Homs,Tall Kalakh,1,0,0,0,0,0,0,0,0,0
2019,Homs,Tall Kalakh,1,0,0,0,0,0,0,0,0,0
2019,Homs,Tall Kalakh,1,0,0,0,0,0,0,0,0,0
2019,Hama,Hama,2,0,0,0,0,0,0,0,0,0
2019,Hama,Hama,3,30,0,30,90,3000,0,0,0,90
2019,Hama,Hama,4,130,0,130,358,2754,0,0,0,358
2019,Hama,Al-Ghab,1,5155,0,5155,14664,2845,115,217.925,1895,14881.925
2019,Idleb,Idleb,1,3080,0,3080,5540,1799,9260,8110,876,13650
2019,Idleb,Idleb,2,2523,0,2523,4865,1928,1552,1230,792,6095
2019,Idleb,Idleb,3,146,0,146,220,1507,25,20,800,240
2019,Idleb,Harim,1,392,0,392,695,1773,1270,1105,870,1800
2019,Idleb,Al-Jisr Ash-Shu,1,555,0,555,985,1775,2356,2050,870,3035
2019,Idleb,Al-Ma'ra,1,50,0,50,80,1600,3000,2632,877,2712
2019,Idleb,Al-Ma'ra,2,129,0,129,250,1938,3433,2800,816,3050
2019,Idleb,Al-Ma'ra,3,114,0,114,180,1579,25,20,800,200
2019,Idleb,Ariha,1,301,0,301,535,1777,1483,1290,870,1825
2019,Idleb,Khan Sheikhun,1,1200,0,1200,2165,1804,5500,4813,875,6978
2019,Idleb,Khan Sheikhun,2,1000,0,1000,1885,1885,1839,1470,799,3355
2019,Tartous,Tartous,1,0,0,0,3091,0,0,0,0,3091
2019,Tartous,Banyas,1,0,0,0,0,0,0,0,0,0
2019,Tartous,Safita,1,0,0,0,117,0,0,0,0,117
2019,Tartous,Dreikisch,1,0,0,0,0,0,0,0,0,0
2019,Tartous,Sheikh Badr,1,0,0,0,0,0,0,0,0,0
2019,Lattakia,Al-Hafa,1,0,0,0,0,0,0,0,0,0
2019,Lattakia,Jablah,1,0,0,0,0,0,0,0,0,0
2019,Aleppo,A'zaz,1,0,0,0,0,0,0,0,0,0
2019,Aleppo,A'zaz,2,0,0,0,0,0,0,0,0,0
2019,Aleppo,Afrin,1,0,0,0,0,0,0,0,0,0
2019,Aleppo,Jarablus,2,0,0,0,0,0,0,0,0,0
2019,Aleppo,Al-Bab,1,0,0,0,0,0,0,0,0,0
2019,Aleppo,Al-Bab,2,0,0,0,0,0,0,0,0,0
2019,Aleppo,Al-Bab,3,0,0,0,0,0,0,0,0,0
2019,Aleppo,Al-Bab,4,0,0,0,0,0,0,0,0,0
2019,Aleppo,Menbij,2,0,0,0,0,0,0,0,0,0
2019,Aleppo,Menbij,3,0,0,0,0,0,0,0,0,0
2019,Aleppo,Menbij,4,0,0,0,0,0,0,0,0,0
2019,Aleppo,Menbij,5,0,0,0,0,0,0,0,0,0
2019,Aleppo,Ain Al-Arab,2,0,0,0,0,0,0,0,0,0
2019,Aleppo,Ain Al-Arab,3,0,0,0,0,0,0,0,0,0
2019,Aleppo,Jebel Saman,1,0,0,0,0,0,0,0,0,0
2019,Aleppo,Jebel Saman,2,0,0,0,0,0,0,0,0,0
2019,Aleppo,Jebel Saman,3,0,0,0,0,0,0,0,0,0
2019,Aleppo,Jebel Saman,4,0,0,0,0,0,0,0,0,0
2019,Aleppo,As-Safira,2,0,0,0,0,0,0,0,0,0
2019,Aleppo,As-Safira,3,0,0,0,0,0,0,0,0,0
2019,Aleppo,As-Safira,4,0,0,0,0,0,0,0,0,0
2019,Aleppo,As-Safira,5,0,0,0,0,0,0,0,0,0
2019,Aleppo,Al-Atarib,1,0,0,0,0,0,0,0,0,0
2019,Aleppo,Dayr Hafir,2,0,0,0,0,0,0,0,0,0
2019,Aleppo,Dayr Hafir,3,0,0,0,0,0,0,0,0,0
2019,Aleppo,Dayr Hafir,4,0,0,0,0,0,0,0,0,0
2019,Raqqa,Raqqa,3,5000,0,5000,16250,3250,19300,38600,2000,54850
2019,Raqqa,Raqqa,4,13100,0,13100,42575,3250,0,0,0,42575
2019,Raqqa,Raqqa,5,3438,0,3438,11173.5,3250,0,0,0,11173.5
2019,Raqqa,Tell Abiad,2,28462,0,28462,92501.5,3250,37340,74680,2000,167181.5
2019,Raqqa,Tell Abiad,3,0,0,0,0,0,0,0,0,0
2019,Raqqa,Tell Abiad,4,0,0,0,0,0,0,0,0,0
2019,Raqqa,Tabqat,3,0,0,0,0,0,0,0,0,0
2019,Raqqa,Tabqat,4,0,0,0,0,0,0,0,0,0
2019,Raqqa,Tabqat,5,0,0,0,0,0,0,0,0,0
2019,Dayr Az-Zor,Dayr Az-Zor,4,2000,0,2000,6200,3100,0,0,0,6200
2019,Dayr Az-Zor,Dayr Az-Zor,5,15913,0,15913,49323,3100,0,0,0,49323
2019,Dayr Az-Zor,Al-Mayadin,5,3092,0,3092,9585,3100,0,0,0,9585
2019,Dayr Az-Zor,Abu Kamal,5,517,0,517,1610,3114,0,0,0,1610
2019,Hassakeh,Hassakeh,1,0,0,0,0,0,0,0,0,0
2019,Hassakeh,Hassakeh,2,0,0,0,0,0,0,0,0,0
2019,Hassakeh,Hassakeh,3,0,0,0,0,0,0,0,0,0
2019,Hassakeh,Hassakeh,4,0,0,0,0,0,0,0,0,0
2019,Hassakeh,Hassakeh,5,0,0,0,0,0,0,0,0,0
2019,Hassakeh,Quamishli,1,0,0,0,0,0,0,0,0,0
2019,Hassakeh,Quamishli,2,0,0,0,0,0,0,0,0,0
2019,Hassakeh,Quamishli,3,0,0,0,0,0,0,0,0,0
2019,Hassakeh,Al-Malika,1,0,0,0,0,0,0,0,0,0
2019,Hassakeh,Al-Malika,2,0,0,0,0,0,0,0,0,0
2019,Hassakeh,Al-Malika,3,0,0,0,0,0,0,0,0,0
2019,Hassakeh,Ras Al-Ain,1,0,0,0,0,0,0,0,0,0
2019,Hassakeh,Ras Al-Ain,2,0,0,0,0,0,0,0,0,0
2019,Hassakeh,Ras Al-Ain,3,0,0,0,0,0,0,0,0,0
2019,Hassakeh,Ras Al-Ain,4,0,0,0,0,0,0,0,0,0
2021,Homs,Tall Kalakh,1,806,0,806,1456,1806,1350,1198,887,2654
2021,Homs,Tall Kalakh,1,0,0,0,0,0,0,0,0,0
2021,Homs,Tall Kalakh,1,0,0,0,0,0,0,0,0,0
